"","gene_name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"45","SORT1",1419.7721631816,-2.03180801681712,0.122990864992747,-16.5199912768882,2.63436179671505e-61,1.14840611924798e-58
"46","MUC1",631.320340793562,-2.70939386852416,0.164699094433778,-16.4505693115001,8.30835991744812e-61,3.54315427175173e-58
"47","UAP1L1",480.252088844316,1.94425759089368,0.11851949560858,16.4045381809146,1.77471116170469e-60,7.40734231045977e-58
"48","LINC00968",72.1977730908843,3.97793867008331,0.243023921826711,16.3685066070154,3.20994130102955e-60,1.31186288546451e-57
"49","FOXA1",497.87659806991,-2.37840551843711,0.147145702341451,-16.1636084546868,9.10711569747979e-59,3.64600589056043e-56
"50","LRATD2",827.08010524501,-2.0679412540787,0.128246695124328,-16.1247137953454,1.71049649252904e-58,6.71096193878844e-56
"51","TBC1D4",722.300628346341,-1.78243363831073,0.11169661277848,-15.9578128107225,2.51387767302314e-57,9.66955653170489e-55
"52","KMT2A",2347.8371332248,-0.9077947146496,0.0576359316069703,-15.7504995467066,6.81409075436126e-56,2.53014882247814e-53
"53","INA",414.04707785003,-1.68496843829028,0.10698009623993,-15.7502983967346,6.83579994858242e-56,2.53014882247814e-53
"54","IGSF10",91.1066058830413,-3.4865324185513,0.221501547080295,-15.740442739605,7.98827996751244e-56,2.90196459486466e-53
"55","TLE4",149.796528537594,2.06673391928212,0.131542097806455,15.7115779187512,1.26003534521612e-55,4.49420243038267e-53
"56","HSPB8",153.555376683693,2.54223480986202,0.162244897588732,15.6691202475053,2.4596028188107e-55,8.61607651725171e-53
"57","JUP",3236.15301529798,-1.18919347069613,0.0764118177844964,-15.5629522392728,1.2996334740377e-54,4.47279120354345e-52
"58","PPARG",577.715980037321,-2.6972665972135,0.173800868673449,-15.519292957513,2.56865653494491e-54,8.68781642172659e-52
"59","P3H3",220.266369634854,3.10305027313543,0.200851245239339,15.4494948210939,7.60370525553898e-54,2.52816755928658e-51
"60","MAOB",288.318407397492,-2.13175209137487,0.139049576108339,-15.3308780295305,4.75515215416091e-53,1.55469699680291e-50
"61","PCSK9",1507.97138453759,2.10628908125294,0.137809298508505,15.2840853559889,9.76239723385555e-53,3.13949092682859e-50
"62","QKI",1896.77233708733,0.971234714245229,0.0636703903769913,15.2541033358609,1.54604223958007e-52,4.89172751836164e-50
"63","DLD",2261.06449996657,-0.980972511449011,0.0647410118948876,-15.1522579387808,7.32076234253764e-52,2.27954595037398e-49
"64","SPINT2",1478.70160170978,-1.19383495420564,0.0788497553738328,-15.140629778058,8.73729736088396e-52,2.6781181613822e-49
"65","TNNT1",513.296828527075,-2.03145105789523,0.134532456593723,-15.1000814920822,1.61733392441736e-51,4.8811137838916e-49
"66","B4GALNT1",391.901350797789,1.91486399160814,0.126856054854744,15.0947780443019,1.75276714171623e-51,5.20970197258293e-49
