"","gene_name","baseMean.MDA24h10w_24h","log2FoldChange.MDA24h10w_24h","lfcSE.MDA24h10w_24h","stat.MDA24h10w_24h","pvalue.MDA24h10w_24h","padj.MDA24h10w_24h","baseMean.MDA24h10w_10w","log2FoldChange.MDA24h10w_10w","lfcSE.MDA24h10w_10w","stat.MDA24h10w_10w","pvalue.MDA24h10w_10w","padj.MDA24h10w_10w"
"266","CDC34",2889.08145548664,0.334453931900114,0.129727049200709,2.57813566222924,0.00993349908081087,0.0337754227578723,2889.08145548664,0.363590817299968,0.149475648453822,2.43244181283679,0.0149974010052742,0.0440667455879732
"274","CDH20",9.344625827462,2.29023569761025,0.874685463872146,2.61835344498764,0.00883552357384433,0.0306542812393486,9.344625827462,2.50100349478054,0.978402667438171,2.55621083017805,0.0105818982646832,0.0328525119993748
"290","CFAP36",1334.4617401371,0.586294859866466,0.106002560463367,5.53094998180807,3.18501142815059e-08,6.69041309248999e-07,1334.4617401371,0.852720987557313,0.124077273401259,6.87249940446113,6.30866439127832e-12,1.47959426772649e-10
"292","CFDP1",1783.63167799787,0.379301863922219,0.146349184507056,2.5917593268443,0.00954865455716519,0.032686560003534,1783.63167799787,0.526541830214036,0.168377039732766,3.12715932676877,0.0017650424611262,0.00702833930089092
"318","CMTR1",5716.45560562963,0.352049383682972,0.103019267210473,3.41731593725781,0.000632418418543187,0.0034184570682426,5716.45560562963,0.580886487636727,0.11908668214959,4.87784592828818,1.07250645659798e-06,9.82235806937939e-06
"325","COG6",1084.44565042134,0.923901788078151,0.17512087171377,5.27579482123778,1.32181916078267e-07,2.25281748788638e-06,1084.44565042134,0.493859910667891,0.205184751912364,2.40690356405637,0.0160884175703386,0.0467571249644544
"327","COL4A1",2770.50589855373,0.582734803464872,0.129498740646406,4.49992641284457,6.79769903507233e-06,6.97010159311296e-05,2770.50589855373,0.595921103141282,0.149262303298344,3.99244209671721,6.53963048081081e-05,0.000389367147272478
"328","COL4A2",7420.06197011454,0.299620501650798,0.111290090520983,2.69224780255082,0.00709721901862172,0.0256560304368327,7420.06197011454,0.572745750321935,0.128291304941203,4.46441596789767,8.02874508358427e-06,6.0020007631452e-05
"342","CPNE7",513.189239961893,0.724836709819199,0.165832668252951,4.37089216169144,1.23739898139404e-05,0.000116497930849133,513.189239961893,1.082459120198,0.183205468810893,5.9084432753224,3.45355689737061e-09,5.09617776559025e-08
"348","CRADD",230.387370880626,0.534134092584448,0.203762780640311,2.62135258905463,0.00875816293219048,0.0304754468860737,230.387370880626,1.05379174873735,0.231734013179086,4.54741940676171,5.43077061248497e-06,4.23469133116506e-05
"357","CSNK1D",5337.33664311475,0.155868218414801,0.0680748592634211,2.28965906211655,0.0220410883034592,0.0640156784775553,5337.33664311475,0.261721938121501,0.0788708734951407,3.31835982693441,0.000905477568504534,0.00394764672654541
"360","CTNNA1",24701.2906484308,0.165248942268401,0.0767457806218274,2.15319905445593,0.0313030379655433,0.084909742565131,24701.2906484308,0.219954828505846,0.0887306413189176,2.47890497844234,0.0131786409426657,0.039511918017537
"371","CYC1",5999.22767894676,0.204911328720094,0.0810240685378043,2.52901801178357,0.0114382157069325,0.0379303227974458,5999.22767894676,0.322204524430195,0.0930713842927105,3.46190751194651,0.000536361439872798,0.00250163839009193
