"","gene_name","baseMean.MDA24h10w_24h","log2FoldChange.MDA24h10w_24h","lfcSE.MDA24h10w_24h","stat.MDA24h10w_24h","pvalue.MDA24h10w_24h","padj.MDA24h10w_24h","baseMean.MDA24h10w_10w","log2FoldChange.MDA24h10w_10w","lfcSE.MDA24h10w_10w","stat.MDA24h10w_10w","pvalue.MDA24h10w_10w","padj.MDA24h10w_10w"
"1069","ATF4",6945.13132431438,0.617546785902024,0.0814092036933032,7.58571215397878,3.30665781594011e-14,3.0182627115808e-12,6945.13132431438,-0.282710307761725,0.093560479525399,-3.02168510888165,0.00251371892736439,0.00955561513727895
"1098","ATM",4486.12962650207,0.40370280130015,0.104235879912079,3.87297350625011,0.000107515519160605,0.000755538849495568,4486.12962650207,-0.388078867072403,0.121091774478918,-3.20483260520695,0.00135141050563168,0.0056056445853304
"1203","ATR",1816.57212069181,0.171513391793449,0.0922806249670069,1.85860674279969,0.0630829006564602,0.147351537372985,1816.57212069181,0.0638024847134228,0.108368961281219,0.588752387760318,0.556027389391728,0.705125899010527
"1205","ATRIP",450.850615470773,-0.314722466337101,0.138383595723103,-2.27427582505401,0.0229494077391998,0.0661331346209519,450.850615470773,-0.808646394978322,0.159703234197794,-5.0634315519046,4.1177627005669e-07,4.16050287145448e-06
"1208","ATRX",4987.00293188461,0.0655924590515555,0.0924383293150609,0.709580750080352,0.477964160369809,0.645105895718642,4987.00293188461,-0.782597854395763,0.108989687205285,-7.18047619424503,6.94690256792843e-13,1.89714355799264e-11
"1226","AURKA",6346.19999782302,0.600951776815428,0.119173181185423,5.0426763038271,4.59065456152563e-07,6.58448830612166e-06,6346.19999782302,-0.594815766779521,0.137668465831175,-4.3206391760692,1.55577893407169e-05,0.000108382884766941
"1229","AURKB",3363.07284943161,0.487092450335011,0.113205541377791,4.30272621292875,1.68709276302653e-05,0.000152845578671462,3363.07284943161,-0.0704516862112774,0.129975587196694,-0.542037837495297,0.587792440270047,0.731448104709929
"1250","B3GALT6",960.952180340896,-0.866691783493385,0.152449772552169,-5.68509725520777,1.30738237579118e-08,3.07860732852528e-07,960.952180340896,-0.571957082046231,0.174994959848495,-3.26842031645605,0.0010814962566187,0.00461068312275445
"1253","B3GAT3",1284.57031502749,0.0350415395647014,0.111651711095281,0.313846865587198,0.753637347799507,0.855968838101063,1284.57031502749,0.3581850509216,0.12657053789964,2.82992437944453,0.00465590072548453,0.0162146063734608
"1256","B3GNT3",158.336329435589,-0.608742510897649,0.207186086093352,-2.93814378357129,0.00330183852705547,0.0136418470921835,158.336329435589,0.506313312559518,0.209902367741145,2.41213721411619,0.015859311725507,0.046195093002257
"1267","B4GALT1",6066.00113202823,0.319083102974506,0.11624785539371,2.74485152344386,0.00605382804186649,0.0225654596867696,6066.00113202823,-0.0588075829815209,0.134610024570844,-0.436873725927974,0.66220292744768,0.789065232271648
"1269","B4GALT2",2827.53530909668,0.466324672519839,0.100325826613569,4.64810197194795,3.35003302760141e-06,3.79299135887249e-05,2827.53530909668,0.472491013476557,0.11606624056069,4.07087376306891,4.68371269174401e-05,0.000290223483903891
"1271","B4GALT4",513.039160464089,-0.236266371090877,0.130267096274047,-1.81370720503232,0.0697228152383643,0.159442380719961,513.039160464089,-0.0154137417908217,0.151906120719263,-0.10146886588795,0.919178271393964,0.95462795421554
"1274","B4GALT7",958.647833504813,0.000295662790308654,0.117520478455751,0.00251584059385853,0.997992651750289,1,958.647833504813,0.555067662102375,0.134015248906852,4.1418246552538,3.44553719773164e-05,0.000221223037241592
"1278","B9D2",219.05634421936,0.0588606561736632,0.2415447590332,0.243684261290773,0.807475363649522,0.88928252624577,219.05634421936,-0.795851704357382,0.281872449634678,-2.82344622679105,0.00475103950220306,0.0164959224842007
"1280","BABAM1",1459.24405380824,-0.0800972857849856,0.108340132833639,-0.739313158384053,0.459716860998576,0.629655608414065,1459.24405380824,-0.0497801089990887,0.123288708795583,-0.403768597184563,0.68638289078039,0.807986884376921
"1281","BABAM2",498.849348487664,-0.36826202812894,0.138073427510757,-2.66714627693479,0.00764983685912276,0.027283647754551,498.849348487664,0.0852664925901588,0.159385154737666,0.534971357467388,0.592669663515517,0.734786285558814
"1290","BAD",1396.83140745585,-0.192713930866818,0.107834266598524,-1.78713072333777,0.0739163628657843,0.166569210478815,1396.83140745585,0.307230076856223,0.12345221574996,2.48865583326983,0.0128227028538168,0.0386366879466146
"1308","BANF1",4177.46378015231,0.0800598945900829,0.099023201152151,0.808496328724713,0.418804918639242,0.591398252617626,4177.46378015231,0.144155490886974,0.113903602407482,1.26559202553812,0.205659182566748,0.354702339450709
"1313","BARD1",777.516064161115,-0.0711578887688877,0.139166231131635,-0.511315771004681,0.6091299634841,0.753117060995632,777.516064161115,0.00761891041390282,0.163098493407494,0.0467135548264528,0.962741526950989,0.981497640032354
"1344","BCAR1",614.486136182597,-0.341305063820995,0.152491466359795,-2.23819123763756,0.0252085868256474,0.0713731407368312,614.486136182597,-0.13413907253533,0.173269225070134,-0.774165593924914,0.43883287181542,0.60527980323684
"1345","BCAR3",6026.88651124868,-0.182368184862131,0.104634070688455,-1.74291398262739,0.0813486412144016,0.179383668704873,6026.88651124868,-0.023511233776106,0.120743253460792,-0.194720890006004,0.845611457078418,0.912658009908753
"1364","BCL2",305.273985214034,-0.0990999603199132,0.15062499764912,-0.657925058035626,0.510586288096831,0.672978190518697,305.273985214034,0.13403483977043,0.171205120073892,0.782890369824107,0.433691493123008,0.600659234642789
"1429","BIK",74.294593635612,-1.06125932064685,0.402723516825398,-2.63520573373161,0.00840863001174829,0.0294185648497667,74.294593635612,-1.05644752948459,0.451229839494101,-2.34126256071414,0.019218646123697,0.0542345955170952
"1432","BIRC2",6130.64614970043,0.465628167072879,0.113629786326783,4.0977650502114,4.17158377650518e-05,0.000336692823675267,6130.64614970043,0.42041668143055,0.131560655438959,3.19561102844774,0.00139535084850017,0.00576019663997813
"1433","BIRC3",3537.80392203365,0.606579125591708,0.189761030789142,3.19654210914212,0.00139085523469316,0.00662968088719961,3537.80392203365,0.428569408637436,0.218346289152553,1.96279685036463,0.0496697839406701,0.118067626103423
"1434","BIRC5",3375.98325488305,0.393468164480205,0.120581149870779,3.26309846026404,0.0011020122611731,0.00543123660474625,3375.98325488305,-0.785426935267629,0.13982292419644,-5.61729730501249,1.93967508926637e-08,2.53572253907992e-07
"1443","BLM",576.253802647822,0.0685845904206571,0.115341153894059,0.594623758347796,0.552094995305163,0.708544584495131,576.253802647822,-0.104856264273977,0.133953120570126,-0.782783288867712,0.433754382486447,0.60070038620924
"1458","BLZF1",1684.27685519005,0.130151481470133,0.124147723031607,1.04835979502417,0.294472869816031,0.46551023873001,1684.27685519005,-0.0591568695692709,0.144535888591108,-0.409288448328745,0.682327991856287,0.805192882248382
"1465","BMP1",2387.0563434689,-0.245966146100586,0.0966558040328091,-2.54476333378899,0.0109351824733777,0.0365083354522194,2387.0563434689,-0.349400576359909,0.112442240443383,-3.107378285795,0.0018875469400593,0.00744411346040375
"1467","BMP2",132.319106875801,1.51416005152611,0.661538720289318,2.28884569426852,0.0220883194709818,0.0641318185263397,132.319106875801,2.52185826556003,0.745707758076066,3.38183187481708,0.000720041983467515,0.00323822159778014
"1471","BMP4",10444.5253259637,-1.31516910115063,0.191784435525254,-6.85753824364673,7.00572737878086e-12,3.97619937254652e-10,10444.5253259637,-4.0955626405367,0.223236793111888,-18.3462707174976,3.53562616777689e-75,8.00200592422106e-72
